trigger_name,name          ,lii     ,bii     ,trigger_type
bn180626392 ,GRB180626392  , 75.0009, 17.2880,GRB         
bn101025267 ,GRB101025267  ,175.6938, 40.8849,GRB         
bn121117018 ,GRB121117018  , 73.6290, 21.2790,GRB         
bn160609690 ,GRB160609690  ,131.4171,-17.1632,GRB         
bn141015835 ,UNRELOC1410158,135.8994,-16.1109,UNCERT      
bn090222179 ,GRB090222179  ,174.4071, 29.5479,GRB         
bn120603533 ,LOCLPAR1206035, 95.4251, -8.9990,LOCLPAR     
bn140703026 ,GRB140703026  ,123.0329,-17.7698,GRB         
bn140121882 ,TGF140121882  ,118.7630,-17.5223,TGF         
bn090722581 ,LOCLPAR0907225, 76.7597, 14.3273,LOCLPAR     
bn080823986 ,SGR080823986  ,161.5444,  1.9523,SGR         
bn080824054 ,SGR080824054  ,161.5444,  1.9523,SGR         
bn080828875 ,SGR080828875  ,161.5444,  1.9523,SGR         
bn080903421 ,SGR080903421  ,161.5444,  1.9523,SGR         
bn080903787 ,SGR080903787  ,161.5444,  1.9523,SGR         
bn150623636 ,LOCLPAR1506236,163.1514,  4.2090,LOCLPAR     
bn130716352 ,GRB130716352  ,105.7786,-14.3117,GRB         
bn130923380 ,TGF130923380  , 76.6298, 14.9386,TGF         
bn081130212 ,GRB081130212  ,138.2650,-14.9151,GRB         
bn161216684 ,UNCERT16121668,173.9504, 29.7955,UNCERT      
bn151107851 ,GRB151107851  ,136.2037,-15.3724,GRB         
bn150424722 ,DISTPAR1504247, 86.0365,  0.3693,DISTPAR     
bn160314929 ,GRB160314929  ,163.5204, 62.6781,GRB         
bn101224227 ,GRB101224227  , 76.1062, 17.0487,GRB         
bn160911832 ,TGF160911832  ,157.4383, -2.1367,TGF         
bn090814950 ,GRB090814950  , 83.4964,  3.7796,GRB         
bn100514458 ,TGF100514458  ,163.9420, 62.2403,TGF         
bn101101744 ,GRB101101744  ,123.4361,-17.1190,GRB         
bn130727226 ,TGF130727226  ,168.3242, 58.2341,TGF         
bn121202520 ,TGF121202520  ,143.5833,-12.1917,TGF         
bn080918391 ,UNCERT08091839,170.7271, 54.6261,UNCERT      
bn131024758 ,TGF131024758  ,130.8563,-16.3130,TGF         
bn101105710 ,UNCERT10110571, 80.6626,  8.4976,UNCERT      
bn141031257 ,GRB141031257  ,132.8955,-15.8164,GRB         
bn090108020 ,GRB090108020  , 71.9264, 34.0695,GRB         
bn130902834 ,TGF130902834  , 72.5224, 47.5165,TGF         
bn160216560 ,LOCLPAR1602165,135.4792,-15.1005,LOCLPAR     
bn130916490 ,TGF130916490  , 91.6477, -4.7126,TGF         
bn101220576 ,GRB101220576  , 72.6963, 47.3664,GRB         
bn140120145 ,TGF140120145  ,172.4082, 49.6326,TGF         
bn151014922 ,UNCERT15101492, 73.0447, 28.7092,UNCERT      
bn110806948 ,LOCLPAR1108069,108.3682,-14.2852,LOCLPAR     
bn151106440 ,UNCERT15110644,173.2313, 31.1255,UNCERT      
bn120703498 ,GRB120703498  , 91.4683, 66.3196,GRB         
bn180415179 ,TGF180415179  ,141.3087,-12.6564,TGF         
bn160917479 ,GRB160917479  , 79.6597, 11.1963,GRB         
bn121122564 ,GRB121122564  ,149.3786, -8.0632,GRB         
bn170610689 ,GRB170610689  ,157.7700, -0.6650,GRB         
bn140907672 ,GRB140907672  ,146.6771, -9.6664,GRB         
bn150703259 ,GRB150703259  ,101.4698,-10.9392,GRB         
bn090404448 ,UNCERT09040444, 92.8495, -5.0729,UNCERT      
bn160716726 ,UNCERT16071672,116.0900,-15.7438,UNCERT      
bn140619498 ,UNCERT14061949, 73.0384, 31.4177,UNCERT      
bn180218635 ,GRB180218635  ,146.1008, -9.9442,GRB         
bn151018646 ,TGF151018646  ,173.3693, 39.8397,TGF         
bn080806896 ,GRB080806896  , 73.4724, 47.1191,GRB         
bn150623369 ,LOCLPAR1506233, 82.8090,  6.5285,LOCLPAR     
bn161013188 ,TGF161013188  ,173.2253, 35.9436,TGF         
bn170502574 ,TGF170502574  , 81.7189, 60.2070,TGF         
bn171126235 ,GRB171126235  , 74.3634, 49.7687,GRB         
bn130314147 ,GRB130314147  , 98.2776, 67.7196,GRB         
bn140508128 ,GRB140508128  , 72.6384, 37.7845,GRB         
bn120504468 ,GRB120504468  , 94.9679, -6.5080,GRB         
bn110521783 ,TGF110521783  ,159.8799, 62.9496,TGF         
bn100706693 ,GRB100706693  , 72.7734, 37.9962,GRB         
bn151107579 ,UNCERT15110757,170.1581, 21.9289,UNCERT      
bn160324539 ,LOCLPAR1603245, 74.8146, 24.9140,LOCLPAR     
bn110106893 ,GRB110106893  ,172.9126, 40.4775,GRB         
bn111008787 ,UNCERT11100878, 73.8507, 46.8447,UNCERT      
bn100328141 ,GRB100328141  ,168.4053, 54.9486,GRB         
bn141206457 ,TGF141206457  ,172.2245, 45.6926,TGF         
bn091115842 ,UNCERT09111584, 73.4448, 32.2986,UNCERT      
bn160119072 ,GRB160119072  , 76.7880, 53.4887,GRB         
bn090403314 ,GRB090403314  ,156.3984, -1.0775,GRB         
bn110517902 ,GRB110517902  ,163.9186,  8.9666,GRB         
bn090529564 ,GRB090529564  ,164.3148, 58.9770,GRB         
bn130424231 ,UNCERT13042423,169.4948, 21.0640,UNCERT      
bn171207165 ,UNCERT17120716, 91.0784, -2.5507,UNCERT      
bn180402464 ,TGF180402464  ,167.9520, 54.8283,TGF         
bn101021063 ,GRB101021063  ,114.2800,-14.6968,GRB         
bn130705398 ,GRB130705398  ,167.6318, 55.0338,GRB         
bn160718975 ,GRB160718975  ,167.9670, 17.4688,GRB         
bn130518580 ,GRB130518580  ,111.0631,-13.8031,GRB         
bn170614486 ,GRB170614486  , 83.4996, 60.2050,GRB         
bn110117364 ,GRB110117364  ,172.2023, 38.2111,GRB         
bn130831726 ,UNRELOC1308317,161.9072,  6.4669,UNCERT      
bn161205561 ,GRB161205561  , 89.9592, -0.9416,GRB         
bn140630505 ,GRB140630505  ,133.0765,-13.9786,GRB         
bn120204771 ,UNCERT12020477, 87.0628, 62.1588,UNCERT      
bn160627465 ,LOCLPAR1606274, 96.5486, -6.5343,LOCLPAR     
bn100802240 ,GRB100802240  ,115.7347,-14.5355,GRB         
bn170711931 ,GRB170711931  ,144.6309, -9.3955,GRB         
bn120118898 ,GRB120118898  ,160.5326, 60.8603,GRB         
bn110806043 ,LOCLPAR1108060,163.5302,  9.5050,LOCLPAR     
bn080805496 ,GRB080805496  , 91.9163, -2.5178,GRB         
bn160813297 ,GRB160813297  , 92.0831, -2.6734,GRB         
bn100411516 ,GRB100411516  , 93.9775, 65.0313,GRB         
bn140830603 ,TGF140830603  ,102.4946, -9.9383,TGF         
bn170908399 ,LOCLPAR1709083, 94.9111, -4.9124,LOCLPAR     
bn140901392 ,TGF140901392  , 82.9539,  8.9624,TGF         
bn121122885 ,GRB121122885  ,143.3281, -9.7300,GRB         
bn101223834 ,GRB101223834  , 74.6075, 41.0693,GRB         
bn121220311 ,GRB121220311  ,135.2482,-12.8421,GRB         
bn131029973 ,GRB131029973  ,108.7888, 67.9504,GRB         
bn160701438 ,TGF160701438  ,121.0710,-14.5159,TGF         
bn160523402 ,TGF160523402  , 87.7635,  2.5662,TGF         
bn110710954 ,GRB110710954  , 79.9676, 54.8472,GRB         
bn131125689 ,GRB131125689  ,170.0327, 27.5172,GRB         
bn180226469 ,TGF180226469  , 80.6027, 13.8907,TGF         
bn140928100 ,GRB140928100  ,161.6515, 58.9809,GRB         
bn130919352 ,GRB130919352  ,151.9344, -3.4893,GRB         
bn140405904 ,TGF140405904  , 85.0812, 59.5335,TGF         
bn160317815 ,TGF160317815  ,159.1149,  4.2708,TGF         
bn120226871 ,GRB120226871  , 84.1336,  8.0861,GRB         
bn081126899 ,GRB081126899  , 92.8513, -2.2931,GRB         
bn120309265 ,DISTPAR1203092,101.1474, -8.2918,DISTPAR     
bn120309358 ,LOCLPAR1203093,101.1474, -8.2918,LOCLPAR     
bn150710646 ,GRB150710646  ,170.4340, 40.1746,GRB         
bn121210642 ,UNCERT12121064,146.2968, 65.4585,UNCERT      
bn150707124 ,GRB150707124  ,162.0493,  9.1543,GRB         
bn140502354 ,GRB140502354  , 91.0029, -0.1216,GRB         
bn140306146 ,GRB140306146  ,133.0133,-12.7074,GRB         
bn160915580 ,TGF160915580  , 82.2342, 11.9448,TGF         
bn130623396 ,GRB130623396  ,105.0445, 66.5807,GRB         
bn150521238 ,UNRELOC1505212, 84.6561, 58.2689,UNCERT      
bn160228158 ,UNCERT16022815, 97.9065, -5.9011,UNCERT      
bn100322678 ,UNCERT10032267, 81.0129, 54.4454,UNCERT      
bn130627255 ,TGF130627255  , 79.0856, 51.3998,TGF         
bn140808038 ,GRB140808038  , 85.9290, 58.9626,GRB         
bn180513740 ,TGF180513740  ,169.9386, 40.3382,TGF         
bn110213220 ,GRB110213220  ,142.2984, -8.9930,GRB         
bn161125348 ,TGF161125348  , 86.1046, 58.9430,TGF         
bn110522296 ,GRB110522296  ,136.9586, 66.8732,GRB         
bn180528034 ,TGF180528034  ,168.9341, 45.4235,TGF         
bn120819048 ,GRB120819048  ,153.5499, 62.3311,GRB         
bn130206482 ,GRB130206482  , 76.7186, 28.9498,GRB         
bn100620481 ,TGF100620481  ,156.0297,  1.8405,TGF         
bn120110812 ,TGF120110812  ,122.5580,-13.4201,TGF         
bn180523782 ,GRB180523782  ,156.4671, 60.8157,GRB         
bn100331421 ,TGF100331421  ,144.7489, -7.4427,TGF         
bn100212588 ,GRB100212588  ,112.0996,-11.9937,GRB         
bn140906175 ,GRB140906175  , 76.5076, 42.3840,GRB         
bn131207589 ,TGF131207589  ,159.2878,  6.0446,TGF         
bn121124606 ,GRB121124606  ,162.6921, 11.4336,GRB         
bn170724543 ,GRB170724543  ,152.8547, 62.4452,GRB         
bn110912398 ,TGF110912398  ,169.2338, 30.4679,TGF         
bn130815420 ,GRB130815420  ,159.2178, 58.8704,GRB         
bn150907794 ,DISTPAR1509077,101.2555, -7.3314,DISTPAR     
bn140620219 ,GRB140620219  , 79.1331, 20.9684,GRB         
bn160605921 ,LOCLPAR1606059, 79.3855, 20.3385,LOCLPAR     
bn170908686 ,LOCLPAR1709086,126.7092,-12.9209,LOCLPAR     
bn090320801 ,GRB090320801  ,138.1688, 66.1939,GRB         
bn170831179 ,GRB170831179  ,162.6468, 55.4548,GRB         
bn150816329 ,DISTPAR1508163,153.0992, 61.9828,DISTPAR     
bn140423356 ,GRB140423356  ,115.5985, 67.0329,GRB         
bn120729456 ,GRB120729456  ,123.0738,-12.9318,GRB         
bn171031950 ,LOCLPAR1710319,127.0203,-12.7078,LOCLPAR     
bn150330828 ,GRB150330828  , 96.5404, -3.7493,GRB         
bn160518985 ,GRB160518985  , 77.0193, 31.1633,GRB         
bn140219319 ,GRB140219319  , 86.6589, 58.1366,GRB         
bn170817908 ,GRB170817908  ,160.6130,  8.9681,GRB         
bn170219002 ,GRB170219002  ,148.4336, -4.2974,GRB         
bn170322592 ,TGF170322592  ,163.4796, 14.0995,TGF         
bn110818631 ,TGF110818631  ,124.8213,-12.7296,TGF         
bn170830825 ,UNRELOC1708308,154.7977,  1.4763,UNCERT      
bn140105065 ,GRB140105065  ,100.0410, 64.1392,GRB         
bn150323712 ,GRB150323712  ,123.3346, 66.9295,GRB         
bn120427153 ,GRB120427153  ,168.0407, 27.8556,GRB         
bn130722605 ,LOCLPAR1307226,150.6308, -2.3480,LOCLPAR     
bn160803373 ,LOCLPAR1608033, 86.7499, 57.7101,LOCLPAR     
bn160804180 ,GRB160804180  ,168.6622, 33.0435,GRB         
bn130725517 ,LOCLPAR1307255,128.2358,-12.1861,LOCLPAR     
bn100417166 ,GRB100417166  , 77.2292, 34.0350,GRB         
bn120118324 ,UNCERT12011832, 77.2912, 33.1713,UNCERT      
bn170119228 ,GRB170119228  ,167.3908, 25.9579,GRB         
bn150622964 ,LOCLPAR1506229,159.0539,  7.3974,LOCLPAR     
bn141203576 ,TGF141203576  , 89.1434,  4.3054,TGF         
bn110315738 ,TGF110315738  , 78.4787, 27.1097,TGF         
bn120311143 ,TGF120311143  , 79.0456, 24.7011,TGF         
bn110421757 ,GRB110421757  , 79.3720, 24.1132,GRB         
bn110906455 ,TGF110906455  , 78.4197, 43.0036,TGF         
bn101025783 ,TGF101025783  ,161.7607, 12.4837,TGF         
bn130208684 ,GRB130208684  ,139.6736, 64.7092,GRB         
bn100506728 ,TGF100506728  ,167.6218, 41.0569,TGF         
bn150705946 ,TGF150705946  , 93.4770,  0.2074,TGF         
bn090831317 ,GRB090831317  ,166.0246, 46.9682,GRB         
bn091020900 ,GRB091020900  ,146.9007, 62.8405,GRB         
bn170718229 ,LOCLPAR1707182,131.4628,-11.0002,LOCLPAR     
bn180406562 ,UNCERT18040656,156.2042, 58.4832,UNCERT      
bn120625119 ,GRB120625119  ,145.9913, -4.7929,GRB         
bn131020113 ,GRB131020113  ,100.2441, 63.0897,GRB         
bn100714672 ,GRB100714672  ,165.7649, 22.9083,GRB         
bn100819608 ,TGF100819608  ,153.9188,  2.0493,TGF         
bn140110804 ,TGF140110804  ,109.3206, 64.9678,TGF         
bn140709051 ,GRB140709051  , 86.9081,  8.5497,GRB         
bn180110608 ,GRB180110608  ,167.5960, 35.2800,GRB         
bn090511684 ,GRB090511684  ,158.4823, 56.4127,GRB         
bn171204178 ,LOCLPAR1712041, 78.5629, 40.0331,LOCLPAR     
bn160420112 ,TGF160420112  , 95.7593, -1.1312,TGF         
bn180629435 ,TGF180629435  ,156.3702, 57.5151,TGF         
bn170306588 ,GRB170306588  ,161.9319, 52.3348,GRB         
bn131011026 ,TGF131011026  , 79.2475, 41.6970,TGF         
bn101026710 ,TGF101026710  ,108.9828, 64.4194,TGF         
bn171207055 ,GRB171207055  , 90.9338,  3.9593,GRB         
bn090109332 ,GRB090109332  ,166.9004, 37.2994,GRB         
bn170506169 ,GRB170506169  ,165.8948, 26.6435,GRB         
bn171106428 ,TGF171106428  ,161.3749, 14.1689,TGF         
bn080723339 ,UNCERT08072333, 80.0339, 26.8590,UNCERT      
bn161217128 ,GRB161217128  , 93.7250, 59.4172,GRB         
bn130305486 ,GRB130305486  ,166.2180, 29.4095,GRB         
bn111216323 ,UNCERT11121632,141.5386, 63.0886,UNCERT      
bn130807946 ,TGF130807946  ,151.2343,  0.7656,TGF         
bn130112286 ,GRB130112286  , 82.8983, 49.3030,GRB         
bn120524451 ,TGF120524451  ,142.2074, 62.6613,TGF         
bn110626275 ,UNCERT11062627,120.5834,-10.5196,UNCERT      
bn130520833 ,TGF130520833  , 80.0503, 28.7274,TGF         
bn120226447 ,GRB120226447  ,160.0726, 12.5832,GRB         
bn170629303 ,TGF170629303  ,117.3546, 64.5580,TGF         
bn160206430 ,GRB160206430  ,134.9027, 63.9114,GRB         
bn150829183 ,LOCLPAR1508291, 80.5171, 42.3237,LOCLPAR     
bn110605183 ,GRB110605183  ,124.2268,-10.3907,GRB         
bn180201780 ,GRB180201780  ,156.0161,  6.6299,GRB         
bn140306672 ,TGF140306672  ,117.9290, 64.4738,TGF         
bn150317798 ,UNCERT15031779,162.3840, 49.2394,UNCERT      
bn180705245 ,TGF180705245  ,165.6579, 29.8912,TGF         
bn100905058 ,TGF100905058  , 91.4006, 57.0670,TGF         
bn170608123 ,TGF170608123  ,140.4608, -6.1296,TGF         
bn091207888 ,TRANSNT0912078,165.1074, 27.3343,TRANSNT     
bn140221969 ,TGF140221969  , 83.2672, 18.7439,TGF         
bn180130744 ,GRB180130744  ,165.1804, 41.6132,GRB         
bn140311885 ,GRB140311885  , 80.3932, 39.5637,GRB         
bn120101354 ,GRB120101354  ,132.4650, 63.6977,GRB         
bn090815946 ,GRB090815946  , 80.7259, 40.1605,GRB         
bn150416773 ,GRB150416773  ,148.5600, -0.5255,GRB         
bn081102739 ,GRB081102739  , 99.3358, -2.0627,GRB         
bn150802512 ,LOCLPAR1508025,132.9003, -8.5877,LOCLPAR     
bn151214443 ,TGF151214443  ,100.9905, -3.2167,TGF         
bn140630946 ,TGF140630946  , 97.2632, -0.3528,TGF         
bn090902401 ,GRB090902401  , 84.5578, 16.8116,GRB         
bn150316400 ,GRB150316400  ,124.7756, -9.6883,GRB         
bn160512536 ,GRB160512536  ,104.2776, 61.6882,GRB         
bn180521935 ,GRB180521935  ,162.7690, 21.0820,GRB         
bn160211119 ,GRB160211119  ,164.9367, 33.4035,GRB         
bn090815438 ,GRB090815438  ,128.0837, -9.0889,GRB         
bn170804714 ,TGF170804714  ,118.8054, -9.1518,TGF         
bn131126163 ,GRB131126163  , 96.8185, 58.7796,GRB         
bn130304410 ,GRB130304410  ,161.8166, 19.3088,GRB         
bn150530940 ,LOCLPAR1505309,115.1620, -8.2798,LOCLPAR     
bn140608713 ,GRB140608713  ,100.3297, 59.8270,GRB         
bn090909487 ,GRB090909487  ,134.3271, -7.2224,GRB         
bn170310417 ,GRB170310417  , 95.0526, 57.2870,GRB         
bn081215784 ,GRB081215784  ,164.2615, 34.8281,GRB         
bn171102107 ,GRB171102107  ,129.5367, 62.8343,GRB         
bn150622892 ,LOCLPAR1506228, 98.3538, 58.7493,LOCLPAR     
bn151221522 ,LOCLPAR1512215,153.2528, 55.6352,LOCLPAR     
bn151016666 ,TGF151016666  ,117.8553, 62.8220,TGF         
bn180225219 ,UNCERT18022521,140.9672, -4.0719,UNCERT      
bn121128212 ,GRB121128212  , 88.2704, 12.2424,GRB         
bn090429530 ,GRB090429530  , 81.9692, 34.8932,GRB         
bn081003377 ,SGR081003377  , 85.3194, 47.6080,SGR         
bn161022114 ,GRB161022114  ,163.7351, 36.8039,GRB         
bn160910781 ,TGF160910781  ,163.8023, 32.4727,TGF         
bn180621046 ,TGF180621046  , 93.4903, 55.8026,TGF         
bn130420539 ,GRB130420539  ,134.9608, 61.8193,GRB         
bn151027635 ,TGF151027635  ,124.8917, -8.3209,TGF         
bn140312339 ,DISTPAR1403123, 99.1635,  0.0364,DISTPAR     
bn091223511 ,GRB091223511  , 88.3456, 50.8023,GRB         
bn120226231 ,TGF120226231  ,138.0390, -4.9725,TGF         
bn130704808 ,TGF130704808  , 82.5253, 32.7487,TGF         
bn180428102 ,GRB180428102  ,159.0653, 16.0734,GRB         
bn120522361 ,GRB120522361  ,146.1470, -0.0351,GRB         
bn110822775 ,UNCERT11082277,163.1516, 35.9817,UNCERT      
bn100303848 ,TGF100303848  , 84.3845, 43.4196,TGF         
bn130228111 ,GRB130228111  , 83.0404, 37.4747,GRB         
bn151014592 ,GRB151014592  ,115.7750, -7.1071,GRB         
bn110310755 ,TGF110310755  ,125.2730, -7.6980,TGF         
bn161014770 ,TGF161014770  ,156.4595, 11.9961,TGF         
bn121211289 ,TGF121211289  , 85.0424, 44.4159,TGF         
bn120308588 ,GRB120308588  ,133.0849, -6.2348,GRB         
bn160101215 ,GRB160101215  ,116.3538, -7.0532,GRB         
bn130925546 ,GRB130925546  ,156.2076, 11.9084,GRB         
bn140424564 ,TGF140424564  ,104.1808, -2.4901,TGF         
bn170831612 ,LOCLPAR1708316,155.1592, 52.0904,LOCLPAR     
bn121125356 ,GRB121125356  , 90.4541, 51.8506,GRB         
bn150828943 ,LOCLPAR1508289,130.1792, -6.7188,LOCLPAR     
bn160625273 ,TGF160625273  ,160.3874, 21.1623,TGF         
bn110522256 ,GRB110522256  , 90.5433, 51.5520,GRB         
bn100906576 ,GRB100906576  ,131.8389, -6.1427,GRB         
bn110405773 ,TGF110405773  ,162.0281, 37.6157,TGF         
bn180425518 ,TGF180425518  , 94.3650, 54.4001,TGF         
bn101204343 ,GRB101204343  ,124.0523, 61.4500,GRB         
bn170207906 ,GRB170207906  , 94.4960,  6.0019,GRB         
bn140829880 ,GRB140829880  , 84.1711, 37.3118,GRB         
bn150416485 ,TGF150416485  , 98.3229,  2.6271,TGF         
bn170818417 ,UNCERT17081841,138.8896, -3.1107,UNCERT      
bn100722291 ,GRB100722291  ,133.3735, -5.0973,GRB         
bn170428136 ,GRB170428136  ,118.4123, -6.3572,GRB         
bn141213497 ,UNRELOC1412134, 97.4279,  3.7416,UNCERT      
bn160113734 ,TGF160113734  ,104.4590, -1.5327,TGF         
bn081113230 ,GRB081113230  ,145.7154, 56.6552,GRB         
bn170504455 ,TGF170504455  ,119.1593, 60.7308,TGF         
bn130813791 ,GRB130813791  ,110.6404, 59.7092,GRB         
bn120616630 ,GRB120616630  ,154.0825, 10.7427,GRB         
bn091213783 ,TGF091213783  , 85.0119, 27.5700,TGF         
bn170626401 ,GRB170626401  ,149.0907, 54.7250,GRB         
bn130706900 ,GRB130706900  , 89.8728, 13.9196,GRB         
bn130404877 ,GRB130404877  ,131.4162, -5.3616,GRB         
bn100516014 ,UNCERT10051601,160.5878, 26.4134,UNCERT      
bn160814622 ,GRB160814622  ,127.8291, -6.0248,GRB         
bn170511477 ,GRB170511477  ,157.9998, 18.2153,GRB         
bn171212948 ,GRB171212948  ,160.1191, 24.7285,GRB         
bn150912117 ,LOCLPAR1509121,141.4368, -1.0484,LOCLPAR     
bn120715531 ,LOCLPAR1207155,121.4730, -6.1418,LOCLPAR     
bn170728844 ,TGF170728844  ,133.3703, -4.4151,TGF         
bn091024372 ,GRB091024372  ,105.3281, -1.3157,GRB         
bn091024380 ,GRB091024380  ,105.3281, -1.3157,GRB         
bn081229187 ,GRB081229187  ,143.2047, 56.9234,GRB         
bn160303201 ,GRB160303201  ,149.7547, 53.6358,GRB         
bn150905034 ,TGF150905034  , 89.8366, 15.0332,TGF         
bn140705539 ,GRB140705539  ,149.4858, 53.7633,GRB         
bn090306245 ,GRB090306245  ,159.5294, 40.8786,GRB         
bn140716306 ,GRB140716306  ,101.0854, 56.1590,GRB         
bn150701449 ,UNCERT15070144, 91.7414, 49.9713,UNCERT      
bn170213352 ,TGF170213352  , 86.8942, 22.2835,TGF         
bn120114681 ,GRB120114681  , 96.3214,  5.9989,GRB         
bn170921168 ,GRB170921168  ,160.0759, 38.3968,GRB         
bn130515687 ,TGF130515687  , 85.3291, 31.5369,TGF         
bn131112243 ,LOCLPAR1311122, 85.3694, 31.5110,LOCLPAR     
bn100519204 ,GRB100519204  ,124.3941, 59.7027,GRB         
bn150106349 ,LOCLPAR1501063,157.2533, 44.7810,LOCLPAR     
bn141227445 ,UNCERT14122744,158.3473, 42.3433,UNCERT      
bn150206407 ,GRB150206407  , 97.8331, 53.8855,GRB         
bn150530488 ,GRB150530488  ,100.4424,  2.7929,GRB         
bn090605862 ,SGR090605862  ,147.9790,  5.1191,SGR         
bn090605876 ,SGR090605876  ,147.9790,  5.1191,SGR         
bn160912674 ,GRB160912674  , 91.4318, 13.4325,GRB         
bn130818941 ,GRB130818941  ,123.5343, 59.5456,GRB         
bn140930134 ,GRB140930134  ,137.8843, -1.9144,GRB         
bn180524192 ,UNCERT18052419, 87.3827, 22.9564,UNCERT      
bn180803590 ,GRB180803590  ,150.4478,  7.9499,GRB         
bn140727748 ,GRB140727748  ,149.3426,  6.7053,GRB         
bn080806584 ,GRB080806584  ,156.7231, 18.5251,GRB         
bn160709370 ,GRB160709370  , 86.2020, 31.3214,GRB         
bn140127556 ,TGF140127556  ,110.3428, -2.6052,TGF         
bn161115745 ,GRB161115745  ,111.8527, -2.9699,GRB         
bn151215077 ,LOCLPAR1512150,159.2556, 35.3537,LOCLPAR     
bn180426549 ,GRB180426549  ,113.3616, 58.2428,GRB         
bn140817293 ,GRB140817293  ,159.0836, 35.5442,GRB         
bn161015400 ,GRB161015400  ,143.5389, 55.1956,GRB         
bn170704510 ,TGF170704510  ,131.9673, -3.4176,TGF         
bn151212064 ,GRB151212064  , 95.7435,  8.4995,GRB         
bn160113148 ,LOCLPAR1601131, 91.0327, 15.5956,LOCLPAR     
bn130401243 ,UNCERT13040124, 97.8036,  6.3533,UNCERT      
bn120926335 ,GRB120926335  , 97.4883,  6.7264,GRB         
bn120206949 ,GRB120206949  ,150.4642,  9.1770,GRB         
bn180526910 ,TGF180526910  ,106.5457, -0.2072,TGF         
bn101202154 ,GRB101202154  , 87.5018, 37.8168,GRB         
bn150202999 ,GRB150202999  ,154.2116, 15.0883,GRB         
bn120130938 ,GRB120130938  , 99.4458,  5.0438,GRB         
bn111126681 ,TGF111126681  ,124.0576, 58.5517,TGF         
bn130512046 ,TGF130512046  ,154.9553, 16.5655,TGF         
bn150522944 ,GRB150522944  ,158.3233, 37.3686,GRB         
bn100506653 ,GRB100506653  ,157.2800, 22.5407,GRB         
